OrderID,OrderDate,Year,Month,CustomerID,Gender,AgeGroup,Region,Country,CustomerType,Product,Category,UnitsPurchased,UnitPrice,Revenue,Discount,Profit,PaymentMethod,Revenue,Profit,UnitsPurchased,,,
51592,2022-06-29,2022,June,CUST1417,Male,18-25,East,Canada,Returning,Laptop,Fashion,5,41795,208975,3942,31608,Debit Card,208975,31608,5,,,
51593,2023-02-10,2023,February,CUST1168,Male,18-25,North,Canada,Loyal,Headphones,Electronics,5,34791,173955,764,32470,UPI,173955,32470,5,,,
51594,2023-03-11,2023,March,CUST1473,Female,36-45,West,UK,Loyal,T-shirt,Electronics,1,2010,2010,1740,55,Credit Card,2010,55,1,,,
51595,2023-08-28,2023,August,CUST1151,Male,36-45,North,UK,New,Shoes,Home,3,9881,29643,61,7544,PayPal,29643,7544,3,,,
51596,2024-08-14,2024,August,CUST1292,Male,26-35,West,Canada,Loyal,Tablet,Home,4,8468,33872,2504,6194,Debit Card,33872,6194,4,,,
51597,2022-01-20,2022,January,CUST1194,Male,26-35,West,UK,Loyal,Laptop,Accessories,1,21393,21393,2179,3898,Net Banking,21393,3898,1,,,
51598,2023-07-06,2023,July,CUST1391,Male,46-60,East,UK,New,Backpack,Fashion,2,11478,22956,3458,2761,PayPal,22956,2761,2,,,
51599,2022-07-12,2022,July,CUST1151,Female,36-45,South,India,Loyal,Headphones,Accessories,4,11427,45708,2263,6073,Net Banking,45708,6073,4,,,
51600,2024-06-13,2024,June,CUST1427,Female,46-60,South,Canada,Returning,T-shirt,Home,4,43156,172624,3051,26407,Net Banking,172624,26407,4,,,
51601,2022-03-26,2022,March,CUST1006,Male,18-25,South,Germany,Returning,Laptop,Home,3,21021,63063,3842,15307,UPI,63063,15307,3,,,
51602,2022-02-21,2022,February,CUST1066,Male,46-60,East,Canada,Returning,Shoes,Home,1,58352,58352,391,14756,Debit Card,58352,14756,1,,,
51603,2023-11-22,2023,November,CUST1302,Female,36-45,West,UK,Returning,Backpack,Accessories,1,715,715,430,40,Debit Card,715,40,1,,,
51604,2024-01-17,2024,January,CUST1352,Female,26-35,East,India,Loyal,Coffee Maker,Fashion,1,1755,1755,2038,-84,UPI,1755,-84,1,,,
51605,2022-02-19,2022,February,CUST1360,Male,18-25,East,India,Loyal,Headphones,Accessories,2,47010,94020,3914,22545,Credit Card,94020,22545,2,,,
51606,2023-06-20,2023,June,CUST1166,Male,36-45,South,Australia,Returning,Headphones,Fashion,3,19510,58530,2709,8525,UPI,58530,8525,3,,,
51607,2022-10-12,2022,October,CUST1200,Female,18-25,South,Germany,Returning,Backpack,Home,4,29058,116232,2188,30842,Debit Card,116232,30842,4,,,
51608,2024-08-05,2024,August,CUST1093,Female,18-25,West,UK,New,Smartphone,Home,1,6796,6796,3548,942,Debit Card,6796,942,1,,,
51609,2024-05-04,2024,May,CUST1127,Female,18-25,North,UK,Loyal,Coffee Maker,Accessories,5,15409,77045,2295,17913,PayPal,77045,17913,5,,,
51610,2022-08-21,2022,August,CUST1101,Female,36-45,East,UK,Loyal,T-shirt,Electronics,4,36714,146856,2229,23477,PayPal,146856,23477,4,,,
51611,2022-02-23,2022,February,CUST1160,Male,26-35,South,UK,Returning,Smartphone,Home,1,28166,28166,1523,6371,Debit Card,28166,6371,1,,,
51612,2022-07-02,2022,July,CUST1368,Male,26-35,East,USA,New,Shoes,Electronics,4,47990,191960,1263,49616,Net Banking,191960,49616,4,,,
51613,2024-05-16,2024,May,CUST1418,Male,26-35,West,Canada,Loyal,Shoes,Home,1,34174,34174,1213,9573,Credit Card,34174,9573,1,,,
51614,2023-03-22,2023,March,CUST1199,Male,18-25,South,Canada,New,Smartphone,Home,3,34515,103545,2582,26421,UPI,103545,26421,3,,,
51615,2022-11-21,2022,November,CUST1224,Male,46-60,South,UK,Loyal,Smartphone,Electronics,3,25275,75825,622,14757,PayPal,75825,14757,3,,,
51616,2023-12-19,2023,December,CUST1282,Female,46-60,North,Canada,New,Smartwatch,Home,1,16403,16403,747,2991,Debit Card,16403,2991,1,,,
51617,2023-09-16,2023,September,CUST1325,Female,26-35,North,UK,Returning,Smartphone,Electronics,3,54186,162558,1755,41500,Net Banking,162558,41500,3,,,
51618,2024-07-27,2024,July,CUST1220,Female,26-35,North,Canada,Returning,Tablet,Electronics,4,49648,198592,251,41441,Debit Card,198592,41441,4,,,
51619,2022-05-08,2022,May,CUST1005,Male,36-45,West,USA,New,Smartphone,Fashion,5,56286,281430,3334,74151,Credit Card,281430,74151,5,,,
51620,2023-11-02,2023,November,CUST1137,Female,46-60,East,Germany,Returning,Smartphone,Fashion,4,25962,103848,3221,22620,Credit Card,103848,22620,4,,,
51621,2024-09-10,2024,September,CUST1099,Female,46-60,South,USA,Loyal,Backpack,Home,1,5341,5341,1854,546,UPI,5341,546,1,,,
51622,2023-10-07,2023,October,CUST1039,Female,36-45,West,Australia,New,Laptop,Fashion,2,49594,99188,347,10342,Net Banking,99188,10342,2,,,
51623,2022-07-28,2022,July,CUST1399,Male,18-25,West,Canada,New,T-shirt,Fashion,4,29936,119744,21,13918,Debit Card,119744,13918,4,,,
51624,2022-05-15,2022,May,CUST1178,Female,36-45,West,UK,Loyal,Coffee Maker,Electronics,1,41913,41913,460,6858,Net Banking,41913,6858,1,,,
51625,2023-02-20,2023,February,CUST1481,Female,26-35,North,Germany,New,T-shirt,Fashion,4,17932,71728,1668,14606,Net Banking,71728,14606,4,,,
51626,2022-08-07,2022,August,CUST1146,Male,46-60,West,Australia,Returning,Coffee Maker,Electronics,1,18302,18302,3203,2732,PayPal,18302,2732,1,,,
51627,2023-07-13,2023,July,CUST1090,Male,36-45,South,UK,Returning,T-shirt,Home,2,1071,2142,382,331,PayPal,2142,331,2,,,
51628,2024-08-14,2024,August,CUST1491,Female,46-60,West,Canada,Returning,Laptop,Home,3,23821,71463,376,15784,Net Banking,71463,15784,3,,,
51629,2023-12-29,2023,December,CUST1466,Male,26-35,South,India,Returning,Coffee Maker,Fashion,5,40239,201195,3430,35166,Net Banking,201195,35166,5,,,
51630,2023-02-21,2023,February,CUST1248,Male,18-25,North,USA,Returning,Shoes,Accessories,3,31718,95154,3326,25183,Net Banking,95154,25183,3,,,
51631,2023-09-15,2023,September,CUST1291,Female,18-25,North,Canada,New,Coffee Maker,Home,2,11518,23036,2458,4227,Credit Card,23036,4227,2,,,
51632,2022-01-26,2022,January,CUST1199,Male,36-45,South,UK,Returning,Shoes,Accessories,5,34992,174960,6,51495,Debit Card,174960,51495,5,,,
51633,2023-11-03,2023,November,CUST1462,Female,26-35,North,Australia,Loyal,Laptop,Electronics,5,26529,132645,3445,15372,Debit Card,132645,15372,5,,,
51634,2024-05-01,2024,May,CUST1237,Male,18-25,North,Canada,Loyal,Coffee Maker,Fashion,1,48375,48375,3106,5460,Debit Card,48375,5460,1,,,
51635,2023-01-06,2023,January,CUST1048,Male,46-60,South,India,Loyal,Smartwatch,Electronics,3,59789,179367,2843,19320,Credit Card,179367,19320,3,,,
51636,2022-01-08,2022,January,CUST1439,Male,36-45,West,India,New,Backpack,Home,5,22372,111860,768,13486,Debit Card,111860,13486,5,,,
51637,2024-01-04,2024,January,CUST1415,Female,26-35,West,USA,New,Laptop,Fashion,1,58709,58709,452,11847,Credit Card,58709,11847,1,,,
51638,2023-03-04,2023,March,CUST1276,Female,26-35,East,India,New,Headphones,Fashion,2,29864,59728,2837,10677,Debit Card,59728,10677,2,,,
51639,2022-10-29,2022,October,CUST1147,Female,18-25,South,Australia,Returning,Headphones,Accessories,4,12554,50216,342,8705,PayPal,50216,8705,4,,,
51640,2022-06-23,2022,June,CUST1208,Male,36-45,East,Canada,Loyal,Smartwatch,Accessories,3,7805,23415,2597,3597,Debit Card,23415,3597,3,,,
51641,2022-04-29,2022,April,CUST1209,Female,26-35,North,Germany,New,Headphones,Fashion,2,36284,72568,3764,7391,Net Banking,72568,7391,2,,,
51642,2023-12-02,2023,December,CUST1406,Female,46-60,West,USA,Loyal,T-shirt,Fashion,3,11547,34641,2728,4013,UPI,34641,4013,3,,,
51643,2022-12-28,2022,December,CUST1371,Male,18-25,South,Canada,Loyal,Laptop,Fashion,2,31815,63630,3277,13711,PayPal,63630,13711,2,,,
51644,2024-05-09,2024,May,CUST1199,Female,26-35,North,USA,Returning,Smartwatch,Home,4,25381,101524,1840,25522,Credit Card,101524,25522,4,,,
51645,2022-05-17,2022,May,CUST1311,Male,36-45,East,UK,Returning,Smartphone,Home,3,34665,103995,320,19505,UPI,103995,19505,3,,,
51646,2023-04-21,2023,April,CUST1443,Male,46-60,East,India,Loyal,Smartwatch,Fashion,5,6045,30225,1609,5639,Debit Card,30225,5639,5,,,
51647,2022-05-20,2022,May,CUST1381,Female,46-60,East,UK,Returning,Smartphone,Accessories,1,10915,10915,1298,2493,Net Banking,10915,2493,1,,,
51648,2024-06-26,2024,June,CUST1300,Male,26-35,South,UK,New,T-shirt,Electronics,5,34394,171970,3053,38479,Debit Card,171970,38479,5,,,
51649,2024-03-03,2024,March,CUST1423,Male,36-45,North,Australia,Loyal,Backpack,Home,4,55702,222808,1018,57165,UPI,222808,57165,4,,,
51650,2022-01-02,2022,January,CUST1320,Female,46-60,South,Canada,Loyal,Smartwatch,Electronics,1,47374,47374,3288,12250,Credit Card,47374,12250,1,,,
51651,2023-11-11,2023,November,CUST1383,Male,26-35,South,Canada,New,Coffee Maker,Accessories,5,41710,208550,2596,37117,Credit Card,208550,37117,5,,,
51652,2023-01-13,2023,January,CUST1237,Female,46-60,South,Australia,New,T-shirt,Accessories,1,4374,4374,1889,425,PayPal,4374,425,1,,,
51653,2022-09-18,2022,September,CUST1040,Female,46-60,North,India,New,Shoes,Electronics,3,18460,55380,282,7981,Credit Card,55380,7981,3,,,
51654,2022-01-21,2022,January,CUST1192,Male,36-45,North,India,Loyal,Smartwatch,Electronics,2,58533,117066,1807,15711,Net Banking,117066,15711,2,,,
51655,2023-04-12,2023,April,CUST1394,Male,36-45,West,Australia,Loyal,T-shirt,Fashion,5,22137,110685,1672,31160,Net Banking,110685,31160,5,,,
51656,2022-11-12,2022,November,CUST1033,Female,26-35,East,Canada,New,Coffee Maker,Electronics,3,48195,144585,1747,30664,Net Banking,144585,30664,3,,,
51657,2023-05-15,2023,May,CUST1220,Male,18-25,West,India,Loyal,T-shirt,Fashion,4,40484,161936,649,23988,Debit Card,161936,23988,4,,,
51658,2023-12-12,2023,December,CUST1156,Male,36-45,West,Germany,Returning,Headphones,Home,5,28135,140675,664,33827,UPI,140675,33827,5,,,
51659,2022-06-03,2022,June,CUST1343,Female,36-45,East,India,New,Shoes,Home,1,7417,7417,1215,1556,PayPal,7417,1556,1,,,
51660,2022-05-05,2022,May,CUST1011,Male,46-60,South,India,Loyal,Shoes,Home,2,28376,56752,2900,8128,PayPal,56752,8128,2,,,
51661,2024-06-06,2024,June,CUST1427,Female,36-45,South,UK,Returning,Tablet,Electronics,1,47641,47641,3796,9225,Credit Card,47641,9225,1,,,
51662,2023-07-31,2023,July,CUST1456,Female,46-60,South,Canada,Returning,Headphones,Home,1,22945,22945,1955,2856,UPI,22945,2856,1,,,
51663,2022-02-22,2022,February,CUST1081,Male,18-25,South,Canada,Loyal,Backpack,Accessories,1,2906,2906,250,337,UPI,2906,337,1,,,
51664,2023-12-23,2023,December,CUST1071,Male,26-35,West,UK,Returning,Coffee Maker,Fashion,1,19017,19017,940,3172,UPI,19017,3172,1,,,
51665,2023-12-14,2023,December,CUST1289,Male,36-45,East,India,Loyal,Smartwatch,Electronics,4,45019,180076,3138,40748,Net Banking,180076,40748,4,,,
51666,2022-02-21,2022,February,CUST1097,Female,18-25,South,UK,Returning,Smartphone,Accessories,3,2050,6150,1930,1013,Debit Card,6150,1013,3,,,
51667,2022-06-24,2022,June,CUST1040,Male,18-25,East,Australia,New,Laptop,Accessories,2,33423,66846,585,14733,UPI,66846,14733,2,,,
51668,2022-08-14,2022,August,CUST1088,Female,26-35,West,Canada,Returning,T-shirt,Home,4,53931,215724,1078,36099,UPI,215724,36099,4,,,
51669,2024-02-12,2024,February,CUST1417,Female,26-35,North,Germany,New,Coffee Maker,Accessories,2,7486,14972,2412,2351,Debit Card,14972,2351,2,,,
51670,2023-11-19,2023,November,CUST1001,Male,36-45,North,UK,New,Laptop,Electronics,2,16918,33836,2871,8933,PayPal,33836,8933,2,,,
51671,2023-04-03,2023,April,CUST1159,Female,36-45,South,India,New,Backpack,Electronics,3,36246,108738,781,29430,Debit Card,108738,29430,3,,,
51672,2022-06-21,2022,June,CUST1225,Female,26-35,North,USA,Returning,Tablet,Electronics,1,20649,20649,1250,3078,Net Banking,20649,3078,1,,,
51673,2022-06-13,2022,June,CUST1403,Male,18-25,South,USA,Loyal,Backpack,Fashion,1,31222,31222,3251,7476,UPI,31222,7476,1,,,
51674,2022-05-09,2022,May,CUST1067,Female,46-60,South,UK,Loyal,Smartwatch,Electronics,1,48863,48863,1719,6430,PayPal,48863,6430,1,,,
51675,2023-01-06,2023,January,CUST1114,Male,26-35,East,UK,New,Smartphone,Electronics,2,49772,99544,3289,28431,Debit Card,99544,28431,2,,,
51676,2022-08-14,2022,August,CUST1283,Female,18-25,South,Canada,New,Tablet,Fashion,5,15956,79780,3571,19714,PayPal,79780,19714,5,,,
51677,2022-10-28,2022,October,CUST1368,Female,26-35,East,Australia,New,Laptop,Fashion,5,39143,195715,1064,32007,Debit Card,195715,32007,5,,,
51678,2022-02-27,2022,February,CUST1229,Male,18-25,North,Canada,New,Shoes,Electronics,1,5107,5107,1397,861,Net Banking,5107,861,1,,,
51679,2024-02-11,2024,February,CUST1060,Male,36-45,West,Germany,Loyal,Headphones,Accessories,2,1671,3342,3696,-69,UPI,3342,-69,2,,,
51680,2023-12-22,2023,December,CUST1221,Female,46-60,West,India,Returning,Smartwatch,Electronics,2,38760,77520,3021,12347,PayPal,77520,12347,2,,,
51681,2022-11-27,2022,November,CUST1396,Male,36-45,South,Germany,Loyal,Shoes,Home,3,33167,99501,863,28975,Net Banking,99501,28975,3,,,
51682,2024-04-05,2024,April,CUST1035,Female,46-60,North,USA,New,T-shirt,Fashion,4,26428,105712,2534,17032,Net Banking,105712,17032,4,,,
51683,2023-07-12,2023,July,CUST1163,Female,18-25,South,Germany,Returning,Headphones,Fashion,5,15187,75935,2319,20150,UPI,75935,20150,5,,,
51684,2023-06-05,2023,June,CUST1126,Female,36-45,East,India,Loyal,Smartphone,Electronics,2,40676,81352,3547,10655,Net Banking,81352,10655,2,,,
51685,2024-08-15,2024,August,CUST1352,Male,26-35,South,Germany,Loyal,Laptop,Fashion,4,16137,64548,1941,17240,Net Banking,64548,17240,4,,,
51686,2024-02-12,2024,February,CUST1332,Female,26-35,South,Germany,Returning,Coffee Maker,Fashion,3,25701,77103,3076,14618,PayPal,77103,14618,3,,,
51687,2023-08-02,2023,August,CUST1307,Female,18-25,North,UK,Returning,Backpack,Electronics,5,22420,112100,737,12471,Net Banking,112100,12471,5,,,
51688,2024-04-30,2024,April,CUST1109,Male,36-45,South,Canada,Returning,Shoes,Fashion,1,38416,38416,2242,5383,PayPal,38416,5383,1,,,
51689,2022-04-26,2022,April,CUST1141,Female,18-25,South,USA,Loyal,T-shirt,Home,2,40762,81524,3274,11070,UPI,81524,11070,2,,,
51690,2022-06-08,2022,June,CUST1230,Male,36-45,North,UK,Returning,T-shirt,Fashion,1,5015,5015,520,1310,PayPal,5015,1310,1,,,
51691,2023-12-23,2023,December,CUST1414,Male,26-35,North,Canada,Returning,Laptop,Fashion,5,25848,129240,624,24971,UPI,129240,24971,5,,,
51692,2024-06-01,2024,June,CUST1121,Male,26-35,West,USA,Returning,Tablet,Accessories,2,24969,49938,523,10890,UPI,49938,10890,2,,,
51693,2023-05-20,2023,May,CUST1148,Female,46-60,South,Germany,Returning,Coffee Maker,Home,1,56202,56202,256,8721,PayPal,56202,8721,1,,,
51694,2023-05-31,2023,May,CUST1017,Male,46-60,West,USA,Loyal,Headphones,Fashion,4,18928,75712,1807,20614,PayPal,75712,20614,4,,,
51695,2022-10-01,2022,October,CUST1197,Female,26-35,West,UK,Loyal,Headphones,Fashion,5,53587,267935,1788,72425,UPI,267935,72425,5,,,
51696,2023-09-23,2023,September,CUST1443,Male,46-60,North,India,New,Tablet,Electronics,4,31675,126700,2869,29461,Credit Card,126700,29461,4,,,
51697,2024-01-20,2024,January,CUST1388,Male,18-25,South,Canada,Loyal,Headphones,Accessories,1,29721,29721,3487,5736,UPI,29721,5736,1,,,
51698,2023-10-15,2023,October,CUST1119,Female,26-35,West,UK,Returning,T-shirt,Home,3,36939,110817,322,15170,Debit Card,110817,15170,3,,,
51699,2023-03-03,2023,March,CUST1325,Female,18-25,East,Australia,Loyal,Coffee Maker,Fashion,2,55089,110178,1299,17215,PayPal,110178,17215,2,,,
51700,2022-12-04,2022,December,CUST1263,Male,26-35,North,UK,Loyal,Backpack,Accessories,1,52874,52874,2088,9635,Net Banking,52874,9635,1,,,
51701,2022-07-11,2022,July,CUST1234,Male,18-25,West,Australia,Returning,Tablet,Electronics,1,39588,39588,630,6314,UPI,39588,6314,1,,,
51702,2023-04-06,2023,April,CUST1249,Female,18-25,South,Canada,Returning,Smartphone,Accessories,2,59286,118572,1378,20782,PayPal,118572,20782,2,,,
51703,2022-07-06,2022,July,CUST1078,Male,18-25,South,Australia,New,T-shirt,Accessories,3,13735,41205,3603,8619,Debit Card,41205,8619,3,,,
51704,2022-12-03,2022,December,CUST1038,Female,26-35,North,India,New,Smartphone,Home,3,3956,11868,1683,1326,PayPal,11868,1326,3,,,
51705,2024-06-22,2024,June,CUST1396,Male,26-35,South,India,Loyal,Coffee Maker,Accessories,4,33199,132796,3586,29304,PayPal,132796,29304,4,,,
51706,2024-08-08,2024,August,CUST1417,Female,36-45,South,USA,Loyal,Smartwatch,Electronics,4,46193,184772,1803,35076,PayPal,184772,35076,4,,,
51707,2022-12-17,2022,December,CUST1125,Female,46-60,East,USA,Loyal,T-shirt,Accessories,2,30970,61940,1937,8869,Credit Card,61940,8869,2,,,
51708,2022-11-10,2022,November,CUST1196,Male,18-25,North,Canada,New,Laptop,Home,2,9621,19242,891,1892,UPI,19242,1892,2,,,
51709,2022-07-02,2022,July,CUST1446,Male,36-45,West,Germany,Returning,Tablet,Fashion,2,9435,18870,2405,2449,UPI,18870,2449,2,,,
51710,2024-03-29,2024,March,CUST1216,Male,18-25,East,USA,New,Tablet,Fashion,3,4161,12483,3959,2261,Debit Card,12483,2261,3,,,
51711,2022-11-30,2022,November,CUST1021,Female,26-35,North,UK,Returning,Coffee Maker,Accessories,1,18638,18638,1779,4902,Credit Card,18638,4902,1,,,
51712,2022-03-05,2022,March,CUST1173,Female,18-25,East,Germany,New,Tablet,Fashion,2,20723,41446,2490,7863,PayPal,41446,7863,2,,,
51713,2023-03-04,2023,March,CUST1277,Female,46-60,West,Australia,New,Shoes,Accessories,3,38292,114876,148,30905,PayPal,114876,30905,3,,,
51714,2022-08-18,2022,August,CUST1265,Male,46-60,West,Germany,Loyal,Tablet,Accessories,3,2446,7338,319,779,Net Banking,7338,779,3,,,
51715,2023-06-06,2023,June,CUST1370,Female,18-25,West,Canada,New,Shoes,Electronics,3,32453,97359,3408,15787,Debit Card,97359,15787,3,,,
51716,2023-02-27,2023,February,CUST1142,Female,46-60,South,UK,Returning,Shoes,Fashion,2,37286,74572,1471,21408,Credit Card,74572,21408,2,,,
51717,2024-05-22,2024,May,CUST1276,Female,26-35,West,India,Returning,Headphones,Home,4,55857,223428,781,53824,Debit Card,223428,53824,4,,,
51718,2024-08-07,2024,August,CUST1095,Female,18-25,North,Australia,Loyal,Coffee Maker,Home,1,9616,9616,681,1387,UPI,9616,1387,1,,,
51719,2022-07-03,2022,July,CUST1012,Female,36-45,East,Germany,New,Tablet,Accessories,2,45493,90986,3585,17016,PayPal,90986,17016,2,,,
51720,2023-10-09,2023,October,CUST1010,Female,26-35,North,India,Loyal,Laptop,Accessories,5,36360,181800,1512,31287,Credit Card,181800,31287,5,,,
51721,2022-11-15,2022,November,CUST1152,Female,36-45,North,Germany,New,Smartwatch,Electronics,3,35884,107652,636,29976,Net Banking,107652,29976,3,,,
51722,2024-05-10,2024,May,CUST1424,Female,46-60,South,USA,Loyal,Laptop,Accessories,1,26685,26685,3731,2636,PayPal,26685,2636,1,,,
51723,2023-11-22,2023,November,CUST1139,Female,46-60,East,India,Returning,Headphones,Fashion,2,28622,57244,1626,12450,UPI,57244,12450,2,,,
51724,2022-04-26,2022,April,CUST1269,Male,18-25,South,Germany,Returning,Smartwatch,Home,1,13193,13193,2991,1303,Credit Card,13193,1303,1,,,
51725,2022-04-06,2022,April,CUST1004,Male,46-60,West,USA,Loyal,Backpack,Home,4,8504,34016,180,6457,PayPal,34016,6457,4,,,
51726,2022-04-01,2022,April,CUST1418,Male,36-45,South,Canada,New,Coffee Maker,Home,4,55065,220260,2712,54888,Credit Card,220260,54888,4,,,
51727,2023-11-27,2023,November,CUST1032,Male,36-45,North,USA,Loyal,Backpack,Home,3,32430,97290,363,14893,Net Banking,97290,14893,3,,,
51728,2023-03-11,2023,March,CUST1083,Male,36-45,East,Canada,Loyal,Backpack,Accessories,5,58082,290410,1333,60326,Debit Card,290410,60326,5,,,
51729,2022-12-12,2022,December,CUST1372,Female,36-45,East,Germany,Returning,Headphones,Accessories,5,7535,37675,2874,5989,Credit Card,37675,5989,5,,,
51730,2022-08-03,2022,August,CUST1493,Female,36-45,East,Canada,New,Coffee Maker,Accessories,5,48537,242685,2872,57395,UPI,242685,57395,5,,,
51731,2022-12-05,2022,December,CUST1031,Female,26-35,South,Canada,Returning,Tablet,Home,1,41364,41364,3689,4291,Credit Card,41364,4291,1,,,
51732,2023-09-21,2023,September,CUST1305,Male,26-35,South,Canada,New,Laptop,Home,5,41710,208550,1942,48147,PayPal,208550,48147,5,,,
51733,2024-03-16,2024,March,CUST1494,Female,26-35,East,Canada,New,Laptop,Accessories,3,59619,178857,3292,28242,Credit Card,178857,28242,3,,,
51734,2022-01-20,2022,January,CUST1403,Female,36-45,East,Canada,Loyal,T-shirt,Fashion,2,6888,13776,2363,3251,Net Banking,13776,3251,2,,,
51735,2022-02-09,2022,February,CUST1485,Female,46-60,South,India,Returning,Smartphone,Accessories,5,40029,200145,222,34387,Credit Card,200145,34387,5,,,
51736,2022-12-20,2022,December,CUST1198,Male,18-25,East,Australia,Returning,Coffee Maker,Accessories,5,38285,191425,3085,25335,UPI,191425,25335,5,,,
51737,2022-03-01,2022,March,CUST1475,Female,18-25,West,Germany,Returning,T-shirt,Fashion,2,31683,63366,1954,9674,UPI,63366,9674,2,,,
51738,2022-03-18,2022,March,CUST1269,Female,46-60,South,India,Returning,Backpack,Fashion,5,50318,251590,2818,60517,PayPal,251590,60517,5,,,
